X,Y,Z,Normal_X,Normal_Y,Normal_Z,Feed_Rate,Is_Rapid
-81.540212,26.861339,46.453024,-0.781791,0.622231,0.040397,50.00,False
-77.515191,23.549038,53.336302,0.023214,0.439086,0.898145,50.00,False
-75.848551,12.676092,56.046914,0.356542,0.154837,0.921360,50.00,False
-82.337297,0.700487,54.881895,-0.941208,0.292259,0.169448,50.00,False
-78.625629,7.629337,51.880183,-0.198874,0.241505,-0.949802,50.00,False
-76.775927,-0.345847,63.984031,0.171066,0.253612,0.952060,50.00,False
-75.126336,-1.598859,58.713098,0.500985,0.602769,-0.621035,50.00,False
-73.559294,5.770869,62.548396,0.814393,0.444660,-0.372883,50.00,False
-79.443103,4.764463,62.868880,-0.362369,0.428499,-0.827694,50.00,False
-76.359790,4.429195,63.432216,-0.545706,0.436969,-0.715027,200.00,True
-76.359790,4.429195,63.432216,-0.545706,0.436969,-0.715027,50.00,False
-72.987458,11.712769,68.668580,0.128760,0.508879,0.851154,50.00,False
-77.301134,-0.521652,58.510251,-0.733975,0.153494,-0.661604,50.00,False
-74.360370,2.273556,63.846163,-0.145822,0.352224,0.924486,50.00,False
-69.096095,1.826150,58.366388,0.907033,0.237861,0.347439,50.00,False
-72.313472,10.360982,49.734495,0.263557,0.436901,-0.860032,50.00,False
-70.602218,6.421412,55.297597,0.605808,0.194397,0.771496,50.00,False
-71.018044,18.340138,52.929803,0.522643,0.244148,0.816845,50.00,False
-70.912982,25.650770,49.915486,0.543655,0.409037,0.732890,50.00,False
-71.804603,30.873525,45.333107,0.365331,0.868385,0.335322,50.00,False
-73.265057,27.092858,36.586487,0.073240,0.439820,-0.895095,50.00,False
-72.927156,14.703024,33.566085,0.140821,0.138730,-0.980267,50.00,False
-70.426803,3.839839,39.558516,0.640891,0.214248,0.737127,50.00,False
-74.971391,7.381213,28.679051,-0.268026,0.286396,-0.919858,50.00,False
-68.847892,6.246034,29.373392,0.956673,0.126842,-0.262082,50.00,False
-68.748864,-4.544611,28.526649,0.976479,0.197069,0.087477,50.00,False
-78.578900,0.615202,25.319977,-0.989528,0.140044,-0.034950,50.00,False
-73.824122,3.779502,18.085421,-0.038573,0.266896,-0.962953,50.00,False
-68.737451,-1.469555,20.947693,0.978762,0.159802,0.128409,50.00,False
-73.962398,11.918605,22.650316,-0.066228,0.140652,0.987842,50.00,False
-75.015233,24.872483,15.536211,-0.276795,0.957257,0.083928,50.00,False
-73.801226,15.493070,7.657213,-0.033993,0.228444,-0.972963,50.00,False
-75.298842,3.344278,5.687169,-0.333517,0.411769,-0.848064,50.00,False
-78.521180,10.747016,8.107246,-0.977984,0.139877,0.154859,50.00,False
-77.838710,-3.673313,2.147379,-0.841490,0.152827,-0.518207,50.00,False
-73.257471,5.694698,7.097131,0.074758,0.114110,0.990651,50.00,False
-70.980078,21.604594,2.525190,0.530236,0.603839,0.595171,50.00,False
-72.518183,18.192959,-7.576429,0.222615,0.359392,-0.906245,50.00,False
-73.190388,1.354383,-10.556145,0.088174,0.159327,-0.983280,50.00,False
-74.320141,0.927528,-3.327140,-0.137776,0.133477,0.981428,50.00,False
-73.225133,24.937247,-5.896645,0.081225,0.142646,0.986435,50.00,False
-73.057221,38.680291,-8.697072,0.114808,0.305462,0.945258,50.00,False
-72.254181,42.593557,-19.875992,0.275416,0.573368,-0.771619,50.00,False
-72.878095,30.090534,-23.504342,0.150633,0.141708,-0.978381,50.00,False
-71.883586,7.884629,-25.426158,0.349535,0.407144,-0.843836,50.00,False
-70.183874,12.872831,-27.217736,0.689477,0.240415,-0.683244,50.00,False
-69.222703,10.340655,-24.132261,0.881711,0.132645,0.452759,50.00,False
-78.517972,14.680358,-29.549499,-0.977343,0.179740,-0.111781,50.00,False
-77.682613,16.456609,-28.855024,-0.810271,0.212888,0.546022,50.00,False
-76.601382,17.844527,-38.077787,-0.594025,0.198301,-0.779623,50.00,False
-78.031958,13.403317,-34.509925,-0.880140,0.142387,0.452857,50.00,False
-77.015958,12.759056,-42.816821,-0.676940,0.257265,-0.689614,50.00,False
-71.868588,17.342502,-37.367646,0.352534,0.175847,0.919129,50.00,False
-71.909162,30.677898,-39.968350,0.344419,0.197085,0.917896,50.00,False
-71.455914,41.536602,-42.822486,0.435069,0.246576,0.865976,50.00,False
-70.766668,49.541804,-45.950968,0.572918,0.308867,0.759188,50.00,False
-70.036006,55.047642,-49.392499,0.719051,0.367580,0.589789,50.00,False
-69.487420,58.501465,-53.016815,0.828768,0.407205,0.383834,50.00,False
-69.199939,60.338273,-56.610663,0.886264,0.425077,0.183972,50.00,False
-69.113770,60.935957,-60.046997,0.903498,0.428308,0.015613,50.00,False
-69.141514,60.585491,-63.303725,0.897949,0.424311,-0.116824,50.00,False
-69.220494,59.501655,-66.403050,0.882153,0.417585,-0.217782,50.00,False
-69.313604,57.849904,-69.373287,0.863531,0.410501,-0.292921,50.00,False
-69.400303,55.767925,-72.238264,0.846191,0.404407,-0.347009,50.00,False
-69.470639,53.377644,-75.017442,0.832124,0.400203,-0.383937,50.00,False
-69.522167,50.789128,-77.728147,0.821819,0.398531,-0.407170,50.00,False
-69.557887,48.098542,-80.387292,0.814674,0.399786,-0.420091,50.00,False
-69.584155,45.382830,-83.011959,0.809421,0.404058,-0.426117,50.00,False
-69.608381,42.694309,-85.618763,0.804576,0.411079,-0.428570,50.00,False
-69.636807,40.058459,-88.222127,0.798890,0.420222,-0.430335,50.00,False
-65.464748,32.090771,-87.932371,0.833302,0.408581,-0.372384,200.00,True
-65.464748,32.090771,-87.932371,0.833302,0.408581,-0.372384,50.00,False
-65.436950,34.432695,-85.345577,0.838862,0.395582,-0.373933,50.00,False
-65.419519,36.878720,-82.765713,0.842348,0.385254,-0.376868,50.00,False
-65.402716,39.410467,-80.168452,0.845709,0.378362,-0.376323,50.00,False
-65.375084,41.964673,-77.528430,0.851235,0.374892,-0.367227,50.00,False
-65.327915,44.441596,-74.824465,0.860669,0.374151,-0.345341,50.00,False
-65.259151,46.721026,-72.042362,0.874422,0.375004,-0.307829,50.00,False
-65.175099,48.677947,-69.175428,0.891232,0.376191,-0.253349,50.00,False
-65.089561,50.192027,-66.222902,0.908340,0.376677,-0.181752,50.00,False
-65.021605,51.148744,-63.186025,0.921931,0.375954,-0.093284,50.00,False
-64.994846,51.432078,-60.061575,0.927283,0.374147,0.012698,50.00,False
-65.042188,50.908621,-56.833725,0.917814,0.371747,0.139360,50.00,False
-65.221243,49.401022,-53.468559,0.882003,0.368696,0.293485,50.00,False
-65.643600,46.645535,-49.928863,0.797532,0.362106,0.482517,50.00,False
-66.483845,42.234004,-46.259984,0.629483,0.342646,0.697385,50.00,False
-67.802282,35.606506,-42.745064,0.365795,0.298698,0.881461,50.00,False
-69.193822,26.335863,-39.729282,0.087487,0.244441,0.965709,50.00,False
-69.887179,15.530925,-37.122845,-0.051184,0.245324,0.968089,50.00,False
-70.023972,13.772503,-41.918458,-0.078543,0.856616,-0.509941,50.00,False
-65.500857,0.665287,-34.023694,0.826080,0.122381,0.550104,50.00,False
-65.520643,3.531465,-36.992019,0.822123,0.087988,-0.562469,50.00,False
-65.579411,19.085877,-34.372703,0.810370,0.180220,-0.557514,50.00,False
-67.789796,9.208543,-24.362033,0.368293,0.086124,0.925712,50.00,False
-66.529909,-4.276218,-29.876442,0.620270,0.361582,-0.696077,50.00,False
-66.178945,9.153283,-27.325773,0.690463,0.162622,-0.704851,50.00,False
-73.020940,12.381299,-17.923399,-0.677936,0.330344,0.656716,50.00,False
-69.011390,23.490111,-23.538082,0.123974,0.118962,-0.985129,50.00,False
-66.784963,37.510679,-19.525052,0.569259,0.428881,-0.701431,50.00,False
-68.079541,33.595015,-8.839158,0.310344,0.251178,0.916841,50.00,False
-69.229826,18.978210,-5.900073,0.080287,0.147824,0.985750,50.00,False
-70.334080,12.495836,-6.442261,-0.140564,0.922924,0.358404,50.00,False
-69.928282,0.033170,-10.414516,-0.059405,0.290746,-0.954954,50.00,False
-68.317613,21.059731,-6.612535,0.262729,0.649569,-0.713466,50.00,False
-74.324010,-1.960462,0.795821,-0.938550,0.238693,0.249297,50.00,False
-73.377830,19.222945,-0.892765,-0.749314,0.263972,-0.607328,50.00,False
-66.133677,0.689998,4.996082,0.699516,0.712756,0.051534,50.00,False
-67.721608,8.538034,3.241463,0.381930,0.429556,-0.818298,50.00,False
-72.314079,14.538521,13.560600,-0.536564,0.429092,0.726622,50.00,False
-70.956380,17.027401,7.868218,-0.265024,0.251880,-0.930762,50.00,False
-67.606064,19.290276,19.326410,0.405039,0.356417,0.841968,50.00,False
-67.463860,4.059453,22.175349,0.433480,0.122136,0.892848,50.00,False
-72.896048,-3.157440,16.619428,-0.652958,0.173544,-0.737244,50.00,False
-70.270963,14.717324,18.078869,-0.127941,0.232007,-0.964263,50.00,False
-70.179445,13.469784,30.373835,-0.109637,0.189080,0.975822,50.00,False
-68.569209,7.732554,23.315568,0.212410,0.208218,-0.954739,50.00,False
-68.666873,5.972477,35.517424,0.192877,0.168057,0.966724,50.00,False
-70.956081,1.910388,29.614956,-0.264964,0.626879,-0.732677,50.00,False
-65.996624,1.702820,32.981872,0.726927,0.370486,-0.578202,50.00,False
-69.484436,15.766498,33.558074,0.029365,0.187271,-0.981869,50.00,False
-67.488034,25.550146,37.708642,0.428645,0.605371,-0.670663,50.00,False
-66.424881,23.529049,46.917840,0.641276,0.404118,0.652268,50.00,False
-66.665138,16.315093,50.079436,0.593224,0.248636,0.765680,50.00,False
-66.137520,7.829999,52.226660,0.698748,0.233415,0.676217,50.00,False
-66.506494,3.604057,48.301751,0.624953,0.464177,-0.627673,50.00,False
-68.985389,-0.518468,58.879990,0.129174,0.210293,0.969067,50.00,False
-65.071505,7.490013,55.077936,0.911951,0.268495,-0.310252,50.00,False
-69.782329,10.969304,54.382063,-0.030214,0.247823,-0.968334,50.00,False
-66.230444,5.018619,65.378435,0.680163,0.174321,0.712033,50.00,False
-71.235918,1.455590,59.992560,-0.320932,0.339791,-0.884050,50.00,False
-72.232703,12.610229,62.877167,-0.520289,0.216710,-0.826037,50.00,False
-65.728354,18.689976,62.174313,-0.019419,0.255525,-0.966607,200.00,True
-65.728354,18.689976,62.174313,-0.019419,0.255525,-0.966607,50.00,False
-66.870761,3.023103,59.636517,-0.247900,0.161326,-0.955259,50.00,False
-61.972296,1.732503,64.942583,0.731793,0.272078,0.624862,50.00,False
-69.432062,4.893352,60.886489,-0.760161,0.558181,0.332551,50.00,False
-70.283203,2.500980,55.012029,-0.930389,0.172533,-0.323433,50.00,False
-70.096978,2.598837,55.743104,-0.893144,0.292476,0.341690,50.00,False
-70.461858,0.740685,51.874333,-0.966120,0.243045,0.086843,50.00,False
-66.193263,7.213977,52.425482,-0.112401,0.689012,0.715981,50.00,False
-64.171343,10.149744,50.766416,0.291983,0.314960,0.903076,50.00,False
-63.573204,17.708001,47.868906,0.411611,0.347565,0.842482,50.00,False
-63.298074,24.111111,43.123087,0.466637,0.782509,0.412225,50.00,False
-66.677134,19.096563,33.834055,-0.209175,0.312286,-0.926673,50.00,False
-66.548448,2.827477,31.006642,-0.183438,0.138344,-0.973248,50.00,False
-62.983766,-1.165938,37.358705,0.529499,0.231639,0.816073,50.00,False
-68.839321,0.005676,30.721161,-0.641612,0.766993,0.007471,50.00,False
-66.837456,17.173935,32.567166,-0.241239,0.373817,0.895580,50.00,False
-61.558798,7.507679,22.684025,0.814492,0.143530,-0.562140,50.00,False
-70.491517,-3.616372,23.653602,-0.972051,0.180029,0.150683,50.00,False
-60.684992,4.754170,20.632553,0.989254,0.130778,0.065381,50.00,False
-67.081603,5.132645,22.318359,-0.290069,0.258437,0.921450,50.00,False
-67.190078,18.552816,19.506543,-0.311764,0.363220,0.877995,50.00,False
-63.663462,16.825684,8.165481,0.393560,0.293138,-0.871310,50.00,False
-69.936828,10.439560,12.301985,-0.861114,0.181533,0.474899,50.00,False
-69.674610,14.226081,4.490504,-0.808670,0.151235,-0.568490,50.00,False
-61.006503,-0.834776,6.057935,0.924951,0.273532,0.263904,50.00,False
-61.970972,13.469701,5.490459,0.732057,0.126912,0.669317,50.00,False
-62.288778,20.458581,-2.741359,0.668496,0.585851,-0.458139,50.00,False
-70.313202,16.225269,-4.194259,-0.936389,0.265261,-0.229811,50.00,False
-67.414081,14.141282,-9.980691,-0.356564,0.345121,-0.868190,50.00,False
-61.201666,8.943715,-9.856988,0.885919,0.331393,-0.324541,50.00,False
-67.026155,19.642196,-6.069110,-0.278979,0.126398,0.951942,50.00,False
-66.223259,33.374381,-9.082784,-0.118400,0.482034,0.868115,50.00,False
-63.115292,30.121753,-20.144340,0.503193,0.256312,-0.825288,50.00,False
-64.461441,16.638536,-23.387931,0.233964,0.181790,-0.955099,50.00,False
-67.346376,2.894985,-25.775959,-0.343023,0.217512,-0.913796,50.00,False
-65.837701,0.270029,-24.168267,-0.041288,0.996451,-0.073350,50.00,False
-70.192557,4.923326,-24.393610,-0.912260,0.085971,0.400489,50.00,False
-70.336793,19.169718,-27.721965,-0.941107,0.223475,0.253726,50.00,False
-70.584225,12.446607,-31.354692,-0.990593,0.128844,0.046088,50.00,False
-66.911706,0.055026,-38.920168,-0.256089,0.188485,-0.948099,50.00,False
-68.239422,12.869899,-32.715898,-0.521633,0.262874,0.811663,50.00,False
-67.773175,6.837649,-35.007721,-0.428383,0.236103,0.872206,50.00,False
-68.134134,21.083955,-37.870240,-0.500575,0.281606,0.818610,50.00,False
-65.134897,27.745988,-40.202126,0.099272,0.480894,0.871141,50.00,False
-62.460386,31.705396,-43.982775,0.634175,0.442685,0.633919,50.00,False
-61.545372,34.723660,-47.574628,0.817177,0.378773,0.434456,50.00,False
-61.200992,37.196105,-50.814826,0.886053,0.348836,0.305324,50.00,False
-61.042517,39.071465,-53.905741,0.917748,0.339532,0.206049,50.00,False
-60.967503,40.309220,-56.946511,0.932751,0.341075,0.116803,50.00,False
-60.945699,40.894863,-59.977012,0.937112,0.347771,0.029610,50.00,False
-60.967286,40.833294,-63.005470,0.932795,0.355845,-0.057174,50.00,False
-61.025337,40.148226,-66.019637,0.921184,0.362644,-0.141099,50.00,False
-61.107796,38.886988,-68.993870,0.904693,0.366641,-0.217038,50.00,False
-61.195571,37.128523,-71.897662,0.887138,0.367707,-0.278888,50.00,False
-61.267353,34.989933,-74.705970,0.872781,0.367150,-0.321642,50.00,False
-61.308860,32.624250,-77.408371,0.864480,0.367258,-0.343215,50.00,False
-61.320300,30.202270,-80.014357,0.862192,0.370476,-0.345504,50.00,False
-61.316314,27.876824,-82.554062,0.862989,0.378596,-0.334537,50.00,False
-61.318024,25.740152,-85.073357,0.862647,0.392131,-0.319489,50.00,False
-61.342353,23.797285,-87.621142,0.857781,0.409910,-0.310138,50.00,False
-57.268996,15.585225,-87.245691,0.872453,0.428461,-0.235047,200.00,True
-57.268996,15.585225,-87.245691,0.872453,0.428461,-0.235047,50.00,False
-57.244615,16.990393,-84.783869,0.877329,0.402324,-0.261591,50.00,False
-57.273021,18.768968,-82.402335,0.871648,0.384315,-0.304192,50.00,False
-57.321482,20.945017,-79.984455,0.861955,0.376506,-0.339524,50.00,False
-57.341371,23.346452,-77.436271,0.857978,0.377116,-0.348795,50.00,False
-57.301911,25.694930,-74.714017,0.865870,0.381809,-0.323252,50.00,False
-57.210587,27.719457,-71.825383,0.884134,0.385203,-0.264433,50.00,False
-57.103255,29.226028,-68.818743,0.905601,0.383091,-0.182013,50.00,False
-57.016142,30.111968,-65.761412,0.923023,0.374200,-0.089454,50.00,False
-56.966578,30.347283,-62.714944,0.932936,0.360041,0.000932,50.00,False
-56.952706,29.951962,-59.722435,0.935711,0.343455,0.080526,50.00,False
-56.962116,28.986696,-56.810077,0.933829,0.327418,0.144089,50.00,False
-56.979451,27.558756,-53.994617,0.930362,0.314611,0.188274,50.00,False
-56.991314,25.835094,-51.289126,0.927989,0.307476,0.210464,50.00,False
-56.992160,24.041591,-48.695849,0.927820,0.308158,0.210212,50.00,False
-56.998050,22.380738,-46.141121,0.926642,0.316907,0.202249,50.00,False
-57.093126,20.653412,-43.218826,0.907627,0.323260,0.267801,50.00,False
-57.717998,17.246122,-39.205144,0.782652,0.288376,0.551629,50.00,False
-60.304865,10.474082,-34.828386,0.265279,0.324084,0.908073,50.00,False
-61.377234,2.595812,-31.926352,0.050805,0.239477,0.969572,50.00,False
-61.868124,-2.290119,-39.095855,-0.047373,0.176074,-0.983236,50.00,False
-60.304737,6.540402,-26.834518,0.265304,0.163950,0.950123,50.00,False
-60.736273,10.683472,-33.863921,0.178997,0.134118,-0.974665,50.00,False
-57.413853,16.711529,-23.880781,0.843481,0.188349,0.503055,50.00,False
-64.203571,21.264080,-26.863299,-0.514462,0.600290,-0.612356,50.00,False
-64.680048,6.547169,-17.289723,-0.609758,0.120000,0.783451,50.00,False
-59.299775,3.262663,-22.939849,0.466297,0.183052,-0.865482,50.00,False
-59.964272,20.498272,-20.647523,0.333397,0.177510,-0.925925,50.00,False
-57.085420,24.888481,-11.655270,0.909168,0.219928,0.353618,50.00,False
-58.766310,10.568923,-6.766836,0.572990,0.108137,0.812397,50.00,False
-65.778471,10.753555,-10.926128,-0.829442,0.148943,-0.538369,50.00,False
-60.058699,2.841882,-0.934792,0.314512,0.124978,0.940990,50.00,False
-64.281553,2.120520,-7.236073,-0.530059,0.128463,-0.838174,50.00,False
-58.269226,1.292720,3.103560,0.672407,0.206322,0.710845,50.00,False
-66.450615,1.232345,2.896718,-0.963871,0.219730,0.150569,50.00,False
-64.341806,-2.606851,0.675324,-0.542109,0.213939,-0.812618,50.00,False
-65.354798,9.483506,10.316211,-0.744708,0.299026,0.596652,50.00,False
-61.524267,15.073718,6.634949,0.021398,0.752269,-0.658508,50.00,False
-62.325808,17.171701,7.722678,-0.138910,0.243624,-0.959870,50.00,False
-60.227952,17.804870,19.674192,0.280661,0.300587,0.911524,50.00,False
-62.505534,5.214177,22.281309,-0.174855,0.366001,0.914040,50.00,False
-63.198601,13.305856,15.669297,-0.313468,0.204714,-0.927270,50.00,False
-56.966443,17.255192,22.125242,0.932963,0.324897,-0.154989,50.00,False
-62.661819,11.000051,30.248259,-0.206112,0.231678,0.950707,50.00,False
-57.048988,7.468175,26.162068,0.916454,0.107463,-0.385439,50.00,False
-64.529922,3.247516,26.859220,-0.579733,0.280736,-0.764917,50.00,False
-63.443593,4.184410,37.882640,-0.362467,0.143651,0.920859,50.00,False
-63.123238,8.587191,31.142937,-0.298396,0.126747,-0.945989,50.00,False
-61.442544,21.760387,34.927818,0.037743,0.705283,-0.707921,50.00,False
-58.742219,17.803851,44.722442,0.577808,0.360795,0.732096,50.00,False
-58.108766,11.599548,46.823020,0.704499,0.320324,0.633304,50.00,False
-60.110478,9.986958,49.847176,0.304156,0.624661,0.719228,50.00,False
-64.973311,2.074010,52.351047,-0.668410,0.248385,0.701094,50.00,False
-65.995542,4.341046,49.227157,-0.872857,0.205509,-0.442592,50.00,False
-59.590047,1.300175,49.651087,0.408242,0.254384,-0.876714,50.00,False
-64.151720,3.876653,60.861956,-0.504092,0.170997,0.846552,50.00,False
-59.615731,8.664686,62.738490,0.403106,0.585974,0.702951,50.00,False
-60.747756,2.519793,65.039831,0.176701,0.744069,0.644312,50.00,False
-61.446890,2.142939,59.575290,0.036874,0.250151,-0.967504,50.00,False
-61.055150,14.735703,62.146104,0.115222,0.203606,-0.972249,50.00,False
-59.951436,18.939908,62.731984,-0.464035,0.231346,-0.855073,200.00,True
-59.951436,18.939908,62.731984,-0.464035,0.231346,-0.855073,50.00,False
-60.636080,10.375136,60.639237,-0.600964,0.263149,-0.754715,50.00,False
-53.224088,5.560953,60.838453,0.881434,0.429735,-0.195964,50.00,False
-54.982047,10.523427,63.060649,0.529842,0.361096,0.767383,50.00,False
-61.989288,12.819719,54.878328,-0.871606,0.343048,-0.350173,50.00,False
-57.385123,-3.806149,49.177271,0.049227,0.231969,-0.971477,50.00,False
-52.759608,-3.459119,52.051183,0.974330,0.189062,0.122213,50.00,False
-54.774216,10.495106,52.842202,0.571409,0.185934,0.799325,50.00,False
-59.126555,6.650895,42.466322,-0.299059,0.581034,-0.756943,50.00,False
-55.516075,4.163734,47.412476,0.423037,0.506700,0.751195,50.00,False
-54.801534,9.544024,44.945361,0.565945,0.276540,0.776680,50.00,False
-53.711505,16.328936,40.833189,0.783951,0.401929,0.473154,50.00,False
-57.029222,11.196141,30.988033,0.120407,0.176159,-0.976970,50.00,False
-57.755279,0.188754,38.087298,-0.024804,0.272659,0.961791,50.00,False
-55.306105,1.071487,26.279613,0.465031,0.088717,-0.880838,50.00,False
-55.430668,-8.988949,29.404065,0.440118,0.858573,0.262960,50.00,False
-58.201808,-4.008708,30.373682,-0.114110,0.186575,0.975791,50.00,False
-53.228265,2.651768,20.661822,0.880599,0.155354,-0.447673,50.00,False
-61.120205,10.999185,23.783716,-0.697789,0.170914,0.695614,50.00,False
-60.207473,3.577896,21.792650,-0.515243,0.261085,0.816308,50.00,False
-57.072913,13.405689,19.178096,0.111669,0.572442,0.812305,50.00,False
-57.204453,8.569461,7.641319,0.085361,0.199649,-0.976142,50.00,False
-54.121175,-0.049664,13.046328,0.702017,0.343637,0.623767,50.00,False
-54.065442,15.178032,10.797762,0.713163,0.105838,0.692962,50.00,False
-54.093142,17.333436,1.263758,0.707623,0.127828,-0.694931,50.00,False
-53.090155,1.193567,0.077579,0.908221,0.065970,-0.413259,50.00,False
-55.400562,13.754671,4.007698,0.446139,0.076678,0.891673,50.00,False
-57.801882,22.146073,-7.649682,-0.034124,0.388313,-0.920896,50.00,False
-61.278385,7.908859,-8.976085,-0.729425,0.150638,-0.667268,50.00,False
-62.383164,1.665124,-6.815487,-0.950381,0.127502,0.283759,50.00,False
-62.306847,18.005739,-12.189829,-0.935118,0.226851,-0.272202,50.00,False
-52.920428,8.300042,-12.254923,0.942166,0.240235,0.233688,50.00,False
-54.552225,3.029758,-19.903445,0.615807,0.129936,-0.777109,50.00,False
-56.475504,4.649784,-13.791218,0.231151,0.129625,0.964244,50.00,False
-52.702875,15.714445,-21.556582,0.985677,0.153468,-0.069921,50.00,False
-60.288185,6.463928,-27.966058,-0.531385,0.154575,-0.832908,50.00,False
-54.660992,5.476091,-22.416600,0.594053,0.116867,0.795891,50.00,False
-57.913887,17.308230,-33.864432,-0.056526,0.215948,-0.974767,50.00,False
-62.543511,10.511192,-31.131142,-0.982450,0.162933,0.090798,50.00,False
-53.029449,3.606104,-36.050525,0.920362,0.113711,-0.374170,50.00,False
-53.056803,1.658364,-35.170255,0.914891,0.245086,0.320791,50.00,False
-58.243453,8.835529,-34.984545,-0.122439,0.464928,0.876841,50.00,False
-53.089716,8.140124,-42.556943,0.908309,0.401096,-0.118731,50.00,False
-52.847846,7.529765,-44.160024,0.956683,0.280051,0.079561,50.00,False
-52.905194,8.792740,-46.236432,0.945213,0.270213,0.183187,50.00,False
-52.992224,10.906706,-48.520888,0.927807,0.281157,0.245204,50.00,False
-53.056729,13.345193,-50.979430,0.914906,0.297898,0.272403,50.00,False
-53.083335,15.750832,-53.598017,0.909585,0.317882,0.267594,50.00,False
-53.078565,17.867365,-56.360191,0.910539,0.340782,0.234067,50.00,False
-53.060674,19.515134,-59.252869,0.914117,0.366007,0.174439,50.00,False
-53.053968,20.571247,-62.266806,0.915458,0.392091,0.090559,50.00,False
-53.085693,20.948439,-65.391705,0.909113,0.416260,-0.015513,50.00,False
-53.179938,20.576083,-68.601856,0.890264,0.433832,-0.138635,50.00,False
-53.337402,19.401586,-71.825633,0.858771,0.438817,-0.264483,50.00,False
-53.500766,17.446798,-74.925665,0.826099,0.428849,-0.365581,50.00,False
-53.564674,14.914397,-77.750021,0.813317,0.411274,-0.411545,50.00,False
-53.475575,12.244084,-80.220118,0.831137,0.399636,-0.386656,50.00,False
-53.309236,10.011849,-82.373287,0.864405,0.404688,-0.298382,50.00,False
-53.218574,8.636905,-84.408978,0.882537,0.431630,-0.186613,50.00,False
-53.278374,8.035157,-86.668848,0.870577,0.477255,-0.119679,50.00,False
-49.671890,2.175185,-85.408822,0.791874,0.596176,0.132326,200.00,True
-49.671890,2.175185,-85.408822,0.791874,0.596176,0.132326,50.00,False
-49.309571,1.341367,-83.702613,0.864338,0.500864,-0.045340,50.00,False
-49.566671,2.257125,-82.716612,0.812918,0.452152,-0.367047,50.00,False
-50.123955,5.038008,-81.055146,0.701461,0.448789,-0.553662,50.00,False
-50.321294,8.462690,-78.548828,0.661993,0.485154,-0.571306,50.00,False
-50.048581,11.366878,-75.336630,0.716536,0.534860,-0.447774,50.00,False
-49.636482,13.096158,-71.734456,0.798955,0.548664,-0.246247,50.00,False
-49.388131,13.690103,-68.194442,0.848626,0.525897,-0.057152,50.00,False
-49.301880,13.409049,-64.855421,0.865876,0.491774,0.091744,50.00,False
-49.309927,12.397844,-61.674219,0.864266,0.457527,0.209077,50.00,False
-49.364651,10.718210,-58.617033,0.853322,0.425295,0.301606,50.00,False
-49.429829,8.430428,-55.679846,0.840286,0.396130,0.370136,50.00,False
-49.475355,5.634558,-52.867752,0.831181,0.371531,0.413647,50.00,False
-49.476368,2.492419,-50.192007,0.830978,0.353089,0.429888,50.00,False
-49.407406,-0.739106,-47.691866,0.844771,0.342688,0.411008,50.00,False
-49.230332,-3.622168,-45.511618,0.880185,0.342916,0.328150,50.00,False
-48.964441,-5.325410,-44.158188,0.933364,0.349920,0.079928,50.00,False
-49.629415,-4.181502,-44.564386,0.800369,0.297962,-0.520219,50.00,False
-53.270500,6.463622,-44.310696,0.072152,0.133721,-0.988389,50.00,False
-54.942029,1.159279,-31.989213,-0.262154,0.124205,0.957000,50.00,False
-57.041362,-0.677456,-37.683101,-0.682021,0.209494,-0.700686,50.00,False
-48.853642,17.134861,-32.954391,0.955523,0.109455,-0.273851,50.00,False
-52.714174,8.872940,-24.141079,0.183417,0.160144,0.969903,50.00,False
-56.012343,5.028132,-30.689040,-0.476217,0.189814,-0.858597,50.00,False
-49.201351,3.253809,-26.015441,0.885982,0.137762,-0.442785,50.00,False
-54.721242,-2.926206,-16.377260,-0.217997,0.139394,0.965943,50.00,False
-51.683870,-1.868605,-23.109232,0.389478,0.198648,-0.899359,50.00,False
-55.645673,5.863999,-20.430574,-0.402883,0.242523,-0.882535,50.00,False
-58.488461,10.207058,-12.972859,-0.971440,0.219512,0.090100,50.00,False
-48.976416,12.456464,-9.115177,0.930969,0.125835,0.342729,50.00,False
-52.970161,14.245580,-3.684839,0.132220,0.393218,0.909889,50.00,False
-48.955443,-4.120857,-6.896599,0.935163,0.249564,-0.251371,50.00,False
-48.693014,14.666767,-3.590361,0.987649,0.112524,-0.109031,50.00,False
-48.896529,6.796911,-2.001898,0.946946,0.083907,-0.310247,50.00,False
-52.852048,0.900041,6.830224,0.155842,0.311830,0.937270,50.00,False
-58.165375,11.715874,2.671193,-0.906823,0.082071,-0.413444,50.00,False
-58.502918,15.061768,8.158964,-0.974332,0.152924,0.165202,50.00,False
-49.189605,12.964313,7.745574,0.888331,0.142962,-0.436383,50.00,False
-57.406448,11.643532,10.682021,-0.755038,0.542672,-0.368002,50.00,False
-49.314456,4.883311,17.505770,0.863361,0.162102,0.477840,50.00,False
-58.472015,17.218597,17.550049,-0.968151,0.248286,-0.032212,50.00,False
-56.344698,-2.746511,24.426561,-0.542688,0.161904,0.824183,50.00,False
-56.537675,-3.802554,18.993268,-0.581283,0.227045,-0.781384,50.00,False
-56.373207,7.287923,21.441930,-0.548390,0.205579,-0.810559,50.00,False
-58.574219,15.718706,27.844937,-0.988592,0.142472,-0.048866,50.00,False
-50.111088,8.406601,34.191416,0.704034,0.110463,0.701522,50.00,False
-53.316582,14.397198,28.500840,0.062935,0.288197,-0.955501,50.00,False
