t,obj_temp,amb_temp,temp_ema,dTdt,planned_speed,plasma_power,standoff_mm,action,next_speed,next_power,next_standoff_mm,predicted_temp,reason
1768694254.655669,25.466676054048826,24.0,25.46667679937625,-1.56820574032173e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46667679937625,Selected lowest-risk action
1768694254.859154,25.46667576752009,24.0,25.4666764898194,-1.521275922790112e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666764898194,Selected lowest-risk action
1768694255.064192,25.46667548761818,24.0,25.46667618915903,-1.466363620757613e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46667618915903,Selected lowest-risk action
1768694255.2692459,25.466675216302413,24.0,25.466675897302046,-1.42331903055746e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466675897302046,Selected lowest-risk action
1768694255.472212,25.466674956013616,24.0,25.466675614915516,-1.3912982149617797e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466675614915516,Selected lowest-risk action
1768694255.6752708,25.46667470352584,24.0,25.46667534149861,-1.3464918207308479e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46667534149861,Selected lowest-risk action
1768694255.876587,25.466674460833445,24.0,25.466675077299058,-1.3123616489881145e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466675077299058,Selected lowest-risk action
1768694256.080006,25.466674223011516,24.0,25.466674821012795,-1.2598936234242403e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466674821012795,Selected lowest-risk action
1768694256.285065,25.46667399058563,24.0,25.466674571884646,-1.2149093023799939e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466674571884646,Selected lowest-risk action
1768694256.4896379,25.466673765845357,24.0,25.46667433007286,-1.1820322615815882e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46667433007286,Selected lowest-risk action
1768694256.694196,25.4666735480164,24.0,25.46667409545592,-1.146945040781631e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46667409545592,Selected lowest-risk action
1768694256.899233,25.46667333637683,24.0,25.46667386773219,-1.1106463783459794e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46667386773219,Selected lowest-risk action
1768694257.103076,25.4666731324397,24.0,25.466673647144443,-1.0821459595450633e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466673647144443,Selected lowest-risk action
1768694257.303553,25.466672938005612,24.0,25.466673434402793,-1.0611766899592203e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466673434402793,Selected lowest-risk action
1768694257.504967,25.466672748535416,24.0,25.466673228642577,-1.0215791798345638e-06,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466673228642577,Selected lowest-risk action
1768694257.7100108,25.46667256147604,24.0,25.466673028492615,-9.761327554568768e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466673028492615,Selected lowest-risk action
1768694257.910881,25.46667238386351,24.0,25.466672835103882,-9.62754355289426e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466672835103882,Selected lowest-risk action
1768694258.115913,25.46667220803299,24.0,25.466672646982612,-9.175220809598759e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466672646982612,Selected lowest-risk action
1768694258.32095,25.46667203760453,24.0,25.466672464169186,-8.916113789054061e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466672464169186,Selected lowest-risk action
1768694258.5256262,25.466671872708325,24.0,25.466672286730926,-8.669220059836882e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466672286730926,Selected lowest-risk action
1768694258.726946,25.46667171549782,24.0,25.466672115360993,-8.512318221766906e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466672115360993,Selected lowest-risk action
1768694258.931991,25.466671560209846,24.0,25.466671948815645,-8.122380965689045e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466671948815645,Selected lowest-risk action
1768694259.137033,25.466671409704748,24.0,25.466671787082376,-7.887816104448367e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466671787082376,Selected lowest-risk action
1768694259.34208,25.46667126382161,24.0,25.466671630104145,-7.655714608394227e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466671630104145,Selected lowest-risk action
1768694259.5471208,25.46667112243202,24.0,25.466671477802507,-7.427873732244824e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466671477802507,Selected lowest-risk action
1768694259.752165,25.46667098538717,24.0,25.466671330077904,-7.204522352378154e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466671330077904,Selected lowest-risk action
1768694259.9572139,25.46667085255475,24.0,25.466671186820957,-6.986480680542497e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466671186820957,Selected lowest-risk action
1768694260.157456,25.466670726826283,24.0,25.466671048822555,-6.891579824465282e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466671048822555,Selected lowest-risk action
1768694260.360241,25.466670603325934,24.0,25.466670915173566,-6.590673807672415e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466670915173566,Selected lowest-risk action
1768694260.565269,25.466670482257094,24.0,25.466670785298625,-6.334496012981066e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466670785298625,Selected lowest-risk action
1768694260.769036,25.466670365632936,24.0,25.466670659398915,-6.178609508846165e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466670659398915,Selected lowest-risk action
1768694260.9697511,25.466670254267196,24.0,25.4666705378594,-6.055325964258246e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666705378594,Selected lowest-risk action
1768694261.174857,25.4666701438913,24.0,25.466670419668965,-5.762413634583621e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466670419668965,Selected lowest-risk action
1768694261.379901,25.4666700369438,24.0,25.466670304851412,-5.599653506546597e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466670304851412,Selected lowest-risk action
1768694261.584953,25.466669933280937,24.0,25.466670193380267,-5.436234249022995e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466670193380267,Selected lowest-risk action
1768694261.790006,25.466669832806183,24.0,25.46667008520804,-5.275333912393929e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46667008520804,Selected lowest-risk action
1768694261.9942558,25.46666973580399,24.0,25.466669980386826,-5.132009167895549e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669980386826,Selected lowest-risk action
1768694262.19632,25.466669642779756,24.0,25.4666698791047,-5.012371703290516e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666698791047,Selected lowest-risk action
1768694262.401363,25.466669551245367,24.0,25.466669780746898,-4.796939135193262e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669780746898,Selected lowest-risk action
1768694262.606407,25.466669462525623,24.0,25.466669685280515,-4.655896721832656e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669685280515,Selected lowest-risk action
1768694262.811445,25.466669376537393,24.0,25.466669592657574,-4.517353295510307e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669592657574,Selected lowest-risk action
1768694263.0123892,25.4666692948568,24.0,25.46666950331734,-4.446022305900479e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666950331734,Selected lowest-risk action
1768694263.2125409,25.466669215952333,24.0,25.466669417107838,-4.307208548911669e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669417107838,Selected lowest-risk action
1768694263.417585,25.466669137544233,24.0,25.466669333238755,-4.0902962099458376e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669333238755,Selected lowest-risk action
1768694263.618468,25.466669063091025,24.0,25.466669252194436,-4.034401076399692e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669252194436,Selected lowest-risk action
1768694263.823504,25.46666898938729,24.0,25.46666917335229,-3.8452844442219884e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666917335229,Selected lowest-risk action
1768694264.028578,25.46666891793824,24.0,25.466669096728076,-3.736416496972088e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669096728076,Selected lowest-risk action
1768694264.232888,25.466668848944263,24.0,25.466669022392928,-3.6383519907028553e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466669022392928,Selected lowest-risk action
1768694264.436629,25.466668782251404,24.0,25.466668950350467,-3.535981214285636e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668950350467,Selected lowest-risk action
1768694264.639691,25.466668717812457,24.0,25.46666888058906,-3.435472209909781e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666888058906,Selected lowest-risk action
1768694264.844735,25.46666865472647,24.0,25.46666881283028,-3.304600398768177e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666881283028,Selected lowest-risk action
1768694265.046803,25.466668594467027,24.0,25.466668747321304,-3.241925910004916e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668747321304,Selected lowest-risk action
1768694265.2509282,25.46666853544083,24.0,25.46666868375716,-3.1139788118681045e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666868375716,Selected lowest-risk action
1768694265.452829,25.466668478835448,24.0,25.466668622280643,-3.044888405572532e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668622280643,Selected lowest-risk action
1768694265.6531782,25.466668424384242,24.0,25.46666856291172,-2.963270301701818e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666856291172,Selected lowest-risk action
1768694265.858219,25.466668370323823,24.0,25.46666850513535,-2.8178002720287076e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666850513535,Selected lowest-risk action
1768694266.063325,25.466668317909335,24.0,25.466668448967543,-2.7384767357450085e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668448967543,Selected lowest-risk action
1768694266.2683709,25.466668267122184,24.0,25.466668394413936,-2.660555311567662e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668394413936,Selected lowest-risk action
1768694266.47119,25.46666821843157,24.0,25.466668341619226,-2.603044214879089e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668341619226,Selected lowest-risk action
1768694266.676235,25.466668170704548,24.0,25.46666829034482,-2.500641759748668e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666829034482,Selected lowest-risk action
1768694266.88128,25.466668124445018,24.0,25.46666824057488,-2.427269367335024e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666824057488,Selected lowest-risk action
1768694267.0862951,25.466668079615065,24.0,25.466668192286935,-2.3553350401708566e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668192286935,Selected lowest-risk action
1768694267.287062,25.466668037064245,24.0,25.466668145720128,-2.319447581655692e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668145720128,Selected lowest-risk action
1768694267.4921012,25.466667994916303,24.0,25.466668100478977,-2.206462833417755e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668100478977,Selected lowest-risk action
1768694267.697222,25.466667954048702,24.0,25.466668056549892,-2.1416201554263174e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668056549892,Selected lowest-risk action
1768694267.902269,25.46666791445242,24.0,25.466668013920646,-2.078999855139964e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466668013920646,Selected lowest-risk action
1768694268.103188,25.466667876846678,24.0,25.466667972798454,-2.046703442980898e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667972798454,Selected lowest-risk action
1768694268.3082318,25.466667839625995,24.0,25.46666793284671,-1.9484492905698676e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666793284671,Selected lowest-risk action
1768694268.5132742,25.466667803550127,24.0,25.466667894057736,-1.891754229145465e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667894057736,Selected lowest-risk action
1768694268.7183192,25.46666776858329,24.0,25.4666678564154,-1.835808726594174e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666678564154,Selected lowest-risk action
1768694268.919847,25.46666773527322,24.0,25.466667820072743,-1.8033566082300653e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667820072743,Selected lowest-risk action
1768694269.1248949,25.46666770240586,24.0,25.466667784772675,-1.721552767416285e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667784772675,Selected lowest-risk action
1768694269.329938,25.466667670550372,24.0,25.466667750505984,-1.6711947187481877e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667750505984,Selected lowest-risk action
1768694269.5349739,25.46666763967568,24.0,25.46666771725689,-1.6216228526267044e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666771725689,Selected lowest-risk action
1768694269.740031,25.46666760974686,24.0,25.466667685003877,-1.5728792496535833e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667685003877,Selected lowest-risk action
1768694269.9450738,25.466667580741355,24.0,25.466667653725118,-1.5254743488339605e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667653725118,Selected lowest-risk action
1768694270.146925,25.466667553065207,24.0,25.46666762352714,-1.4960519429343006e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666762352714,Selected lowest-risk action
1768694270.3506281,25.46666752598091,24.0,25.46666759426327,-1.4365937584729657e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666759426327,Selected lowest-risk action
1768694270.5531552,25.46666749987563,24.0,25.466667565946977,-1.3981487332639253e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667565946977,Selected lowest-risk action
1768694270.755965,25.46666747452816,24.0,25.466667538521328,-1.3522841533552965e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667538521328,Selected lowest-risk action
1768694270.961013,25.46666744968062,24.0,25.466667511869115,-1.2998030670429628e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667511869115,Selected lowest-risk action
1768694271.1632361,25.46666742592907,24.0,25.4666674860871,-1.2749294973910514e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666674860871,Selected lowest-risk action
1768694271.3682811,25.46666740257663,24.0,25.466667461033957,-1.2218364463785687e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667461033957,Selected lowest-risk action
1768694271.5698519,25.466667380325916,24.0,25.46666743682154,-1.2011869415604893e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666743682154,Selected lowest-risk action
1768694271.7749581,25.466667358368703,24.0,25.466667413285688,-1.1474956609792072e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667413285688,Selected lowest-risk action
1768694271.980017,25.46666733709368,24.0,25.466667390428082,-1.1146853549507613e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667390428082,Selected lowest-risk action
1768694272.18513,25.46666731646657,24.0,25.466667368239627,-1.0817677399712377e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667368239627,Selected lowest-risk action
1768694272.388923,25.46666729660298,24.0,25.46666734674863,-1.05455007157805e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666734674863,Selected lowest-risk action
1768694272.593351,25.46666727728638,24.0,25.466667325909953,-1.019365296870452e-07,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667325909953,Selected lowest-risk action
1768694272.7983959,25.466667258505705,24.0,25.466667305688674,-9.86187440359747e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667305688674,Selected lowest-risk action
1768694273.003205,25.466667240323616,24.0,25.466667286079154,-9.574531031764637e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667286079154,Selected lowest-risk action
1768694273.2035358,25.466667223085594,24.0,25.466667267181084,-9.433435530690275e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667267181084,Selected lowest-risk action
1768694273.4053278,25.466667206243482,24.0,25.4666672488998,-9.059469099827918e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666672488998,Selected lowest-risk action
1768694273.610372,25.466667189647932,24.0,25.46666723112424,-8.669132202845465e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666723112424,Selected lowest-risk action
1768694273.815412,25.466667173562954,24.0,25.466667213855853,-8.421961304753326e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667213855853,Selected lowest-risk action
1768694274.019653,25.466667158033765,24.0,25.466667197109224,-8.199443749496906e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667197109224,Selected lowest-risk action
1768694274.224698,25.466667142920823,24.0,25.466667180852703,-7.928270704488947e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667180852703,Selected lowest-risk action
1768694274.4297411,25.46666712827295,24.0,25.466667165078775,-7.692982438777437e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667165078775,Selected lowest-risk action
1768694274.634848,25.4666671140712,24.0,25.4666671497765,-7.460630398935811e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666671497765,Selected lowest-risk action
1768694274.8398879,25.466667100310907,24.0,25.46666713493682,-7.237466020953567e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666713493682,Selected lowest-risk action
1768694275.044937,25.466667086972954,24.0,25.466667120547662,-7.017422980541261e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667120547662,Selected lowest-risk action
1768694275.245054,25.466667074356323,24.0,25.46666710669026,-6.924646399905774e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666710669026,Selected lowest-risk action
1768694275.450162,25.466667061813396,24.0,25.4666670932272,-6.563889752854276e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666670932272,Selected lowest-risk action
1768694275.6550589,25.46666704966873,24.0,25.46666708015966,-6.377617231435156e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666708015966,Selected lowest-risk action
1768694275.860105,25.466667037888723,24.0,25.466667067478376,-6.184598888828505e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667067478376,Selected lowest-risk action
1768694276.06515,25.466667026471193,24.0,25.46666705517622,-5.999735009125913e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666705517622,Selected lowest-risk action
1768694276.265367,25.466667015665127,24.0,25.466667043322893,-5.9202398897522335e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667043322893,Selected lowest-risk action
1768694276.4704142,25.466667004931132,24.0,25.466667031805365,-5.6170150889724706e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466667031805365,Selected lowest-risk action
1768694276.6755168,25.466666994524264,24.0,25.46666702062103,-5.453041054417515e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666702062103,Selected lowest-risk action
1768694276.8805661,25.46666698444029,24.0,25.46666700976681,-5.29347023450725e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666700976681,Selected lowest-risk action
1768694277.085682,25.466666974663223,24.0,25.46666699923573,-5.1342112511240036e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666699923573,Selected lowest-risk action
1768694277.290787,25.466666965187475,24.0,25.466666989021252,-4.980119865630477e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666989021252,Selected lowest-risk action
1768694277.494472,25.4666669560668,24.0,25.466666979134914,-4.8537382049412483e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666979134914,Selected lowest-risk action
1768694277.699523,25.466666947165574,24.0,25.46666696954411,-4.677278032249032e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666696954411,Selected lowest-risk action
1768694277.903247,25.466666938593836,24.0,25.466666960259026,-4.5576751153253885e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666960259026,Selected lowest-risk action
1768694278.105943,25.4666669303261,24.0,25.466666951279144,-4.4302248317395694e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666951279144,Selected lowest-risk action
1768694278.309576,25.466666922272633,24.0,25.46666694257719,-4.273349577427085e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666694257719,Selected lowest-risk action
1768694278.5101929,25.466666914580795,24.0,25.46666693417827,-4.186548255164731e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666693417827,Selected lowest-risk action
1768694278.710252,25.466666907141224,24.0,25.466666926067155,-4.0543580743151285e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666926067155,Selected lowest-risk action
1768694278.915293,25.466666899745146,24.0,25.466666918170553,-3.851232247864011e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666918170553,Selected lowest-risk action
1768694279.1199071,25.466666892591448,24.0,25.46666691049682,-3.750343356890934e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666691049682,Selected lowest-risk action
1768694279.324959,25.46666688564256,24.0,25.46666690304054,-3.6362887579274384e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666690304054,Selected lowest-risk action
1768694279.528003,25.4666668789733,24.0,25.466666895820367,-3.555965761099236e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666895820367,Selected lowest-risk action
1768694279.733112,25.466666872441333,24.0,25.466666888806657,-3.4195020295847845e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666888806657,Selected lowest-risk action
1768694279.9366028,25.46666686616034,24.0,25.46666688201276,-3.338676343456629e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666688201276,Selected lowest-risk action
1768694280.141649,25.466666860024564,24.0,25.4666668754163,-3.2170599764126095e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666668754163,Selected lowest-risk action
1768694280.34675,25.46666685407588,24.0,25.466666869014173,-3.121451476839457e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666869014173,Selected lowest-risk action
1768694280.54803,25.46666684841759,24.0,25.466666862835197,-3.0698426469230595e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666862835197,Selected lowest-risk action
1768694280.748412,25.466666842954673,24.0,25.466666856871036,-2.9763955305713732e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666856871036,Selected lowest-risk action
1768694280.953265,25.46666683753771,24.0,25.46666685107104,-2.8312962411850763e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666685107104,Selected lowest-risk action
1768694281.158313,25.46666683228219,24.0,25.466666845434382,-2.748944172510904e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666845434382,Selected lowest-risk action
1768694281.363433,25.466666827186504,24.0,25.466666839960016,-2.6688620804821695e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666839960016,Selected lowest-risk action
1768694281.565411,25.46666682232331,24.0,25.466666834669002,-2.6195964096500283e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666834669002,Selected lowest-risk action
1768694281.7704608,25.466666817535696,24.0,25.46666682952901,-2.5067045746509433e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666682952901,Selected lowest-risk action
1768694281.975501,25.466666812895546,24.0,25.46666682453897,-2.433689470170964e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666682453897,Selected lowest-risk action
1768694282.1805491,25.466666808398,24.0,25.466666819696677,-2.3615396936208633e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666819696677,Selected lowest-risk action
1768694282.385591,25.46666680403885,24.0,25.46666681499933,-2.2909213302956086e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666681499933,Selected lowest-risk action
1768694282.590708,25.466666799812216,24.0,25.466666810443193,-2.221237297981758e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666810443193,Selected lowest-risk action
1768694282.7947562,25.46666679573701,24.0,25.466666806031334,-2.162165732266948e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666806031334,Selected lowest-risk action
1768694282.999805,25.466666791767164,24.0,25.466666801752083,-2.0869425920410273e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666801752083,Selected lowest-risk action
1768694283.2033112,25.46666678794836,24.0,25.466666797610962,-2.034886694670142e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666797610962,Selected lowest-risk action
1768694283.407532,25.46666678423312,24.0,25.466666793597607,-1.965204100695424e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666793597607,Selected lowest-risk action
1768694283.61075,25.466666780649394,24.0,25.466666789713145,-1.911475779539578e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666789713145,Selected lowest-risk action
1768694283.811444,25.46666677721803,24.0,25.466666785964605,-1.8677876193140827e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666785964605,Selected lowest-risk action
1768694284.012876,25.466666773877748,24.0,25.466666782338546,-1.8001408111211162e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666782338546,Selected lowest-risk action
1768694284.217917,25.46666677058036,24.0,25.46666677881109,-1.7203674446770706e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666677881109,Selected lowest-risk action
1768694284.419996,25.466666767430514,24.0,25.466666775396913,-1.6895247077380883e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666775396913,Selected lowest-risk action
1768694284.625054,25.466666764331148,24.0,25.466666772077183,-1.618923691993875e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666772077183,Selected lowest-risk action
1768694284.830101,25.466666761327307,24.0,25.466666768852217,-1.572792154951761e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666768852217,Selected lowest-risk action
1768694285.035153,25.46666675841574,24.0,25.46666676572127,-1.526904254450049e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666676572127,Selected lowest-risk action
1768694285.2366662,25.466666755642432,24.0,25.466666762697617,-1.5004738445854093e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666762697617,Selected lowest-risk action
1768694285.439284,25.466666752938217,24.0,25.466666759769794,-1.444997481917276e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666759769794,Selected lowest-risk action
1768694285.644327,25.466666750284823,24.0,25.4666667569243,-1.3877552337402702e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.4666667569243,Selected lowest-risk action
1768694285.8493838,25.466666747712846,24.0,25.466666754160862,-1.3476450574268017e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666754160862,Selected lowest-risk action
1768694286.052078,25.4666667452487,24.0,25.46666675148721,-1.3190568933424557e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666675148721,Selected lowest-risk action
1768694286.253342,25.466666742876324,24.0,25.466666748903943,-1.2835222188485714e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666748903943,Selected lowest-risk action
1768694286.458387,25.466666740532386,24.0,25.466666746392473,-1.2248386105118374e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666746392473,Selected lowest-risk action
1768694286.6634371,25.466666738260464,24.0,25.46666674395287,-1.1897583814669343e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.46666674395287,Selected lowest-risk action
1768694286.8672168,25.466666736072053,24.0,25.466666741588625,-1.160196878328536e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666741588625,Selected lowest-risk action
1768694287.070019,25.4666667339607,24.0,25.466666739300248,-1.1283791295866688e-08,60.0,80.0,10.0,safe,60.0,80.0,10.0,25.466666739300248,Selected lowest-risk action
